lakeid,year4,daynum,sampledate,rep,sta,depth,chlor,phaeo,flagchlor,flagphaeo
AL,1986,128,1986-05-08,1,1,4,5.8,1.2,,
AL,1986,128,1986-05-08,1,1,6,5.1,2.5,,
AL,1986,128,1986-05-08,1,1,7,3.6,2.1,,
AL,1986,140,1986-05-20,1,1,0,1,0.2,,
AL,1986,140,1986-05-20,1,1,2,0.9,0.3,,
AL,1986,140,1986-05-20,1,1,4,0.9,0.1,,
AL,1986,140,1986-05-20,2,1,4,1,0.2,,
AL,1986,140,1986-05-20,1,1,6,0.5,0.1,,
AL,1986,140,1986-05-20,1,1,7,0.2,0.3,,
AL,1986,153,1986-06-02,1,1,0,2.7,0.8,,
AL,1986,153,1986-06-02,2,1,0,2.7,1,,
AL,1986,153,1986-06-02,1,1,2,3.4,0.2,,
AL,1986,153,1986-06-02,1,1,4,4.1,1,,
AL,1986,153,1986-06-02,1,1,6,2.6,0.8,,
AL,1986,153,1986-06-02,1,1,7,20.5,6.2,,
AL,1986,169,1986-06-18,1,1,0,2.4,0.3,,
AL,1986,169,1986-06-18,1,1,2,2.3,0.5,,
AL,1986,169,1986-06-18,1,1,4,4.6,0.8,,
AL,1986,169,1986-06-18,1,1,6,2.6,1,,
AL,1986,169,1986-06-18,2,1,6,3.7,0.7,,
AL,1986,169,1986-06-18,1,1,7,24,26.8,,
AL,1986,183,1986-07-02,1,1,0,4.4,0,,
AL,1986,183,1986-07-02,1,1,2,5.1,0.2,,
AL,1986,183,1986-07-02,1,1,4,3.5,0.9,,
AL,1986,183,1986-07-02,1,1,6,2.8,1.3,,
AL,1986,183,1986-07-02,1,1,7,37.9,57,,
AL,1986,183,1986-07-02,2,1,7,31.2,40.2,,
AL,1986,197,1986-07-16,1,1,0,3.3,0.7,,
AL,1986,197,1986-07-16,2,1,0,3,0.5,,
AL,1986,197,1986-07-16,1,1,2,5.5,0.8,,
AL,1986,197,1986-07-16,1,1,4,10.4,2.3,,
AL,1986,197,1986-07-16,1,1,6,1.2,1,,
AL,1986,197,1986-07-16,1,1,7,12.5,130.6,,
AL,1986,209,1986-07-28,1,1,0,4.8,0.3,,
AL,1986,209,1986-07-28,1,1,2,5.5,0.4,,
AL,1986,209,1986-07-28,1,1,4,6.2,0.6,,
AL,1986,209,1986-07-28,2,1,4,6.1,0.9,,
AL,1986,209,1986-07-28,1,1,6,22.7,6.5,,
AL,1986,209,1986-07-28,1,1,7,25.8,165.7,,
AL,1986,225,1986-08-13,1,1,0,7.5,0.8,,
AL,1986,225,1986-08-13,1,1,2,7.7,0.7,,
AL,1986,225,1986-08-13,1,1,4,13.3,1.9,,
AL,1986,225,1986-08-13,2,1,4,12.2,2.3,,
AL,1986,225,1986-08-13,1,1,6,15.3,6.1,,
AL,1986,225,1986-08-13,1,1,7,46.9,139.8,,
AL,1986,238,1986-08-26,1,1,0,12,1.6,,
AL,1986,238,1986-08-26,1,1,2,12.5,1.4,,
AL,1986,238,1986-08-26,1,1,4,15.7,1.3,,
AL,1986,238,1986-08-26,1,1,6,6.3,2,,
AL,1986,238,1986-08-26,1,1,7,29.2,77.9,,
AL,1986,238,1986-08-26,2,1,7,33.4,66.8,,
AL,1986,253,1986-09-10,1,1,0,13.4,1.7,,
AL,1986,253,1986-09-10,1,1,2,11.9,1.3,,
AL,1986,253,1986-09-10,1,1,4,11.5,1.7,,
AL,1986,253,1986-09-10,2,1,4,11.6,1.6,,
AL,1986,253,1986-09-10,1,1,6,10.2,1.5,,
AL,1986,253,1986-09-10,1,1,7,8.2,1.5,,
AL,1986,265,1986-09-22,1,1,0,15.9,2.8,,
AL,1986,265,1986-09-22,1,1,2,14.8,1.8,,
AL,1986,265,1986-09-22,1,1,4,12.4,1.5,,
AL,1986,265,1986-09-22,2,1,4,13.7,1.4,,
AL,1986,265,1986-09-22,1,1,6,6.9,1.8,,
AL,1986,265,1986-09-22,1,1,7,4.2,1.7,,
AL,1986,282,1986-10-09,1,1,0,13.7,2,,
AL,1986,282,1986-10-09,1,1,2,14.6,1.7,,
AL,1986,282,1986-10-09,1,1,4,11.7,1.4,,
AL,1986,282,1986-10-09,1,1,6,11.6,1.8,,
AL,1986,282,1986-10-09,1,1,7,11.7,1.1,,
AL,1986,282,1986-10-09,2,1,7,11.5,1.4,,
AL,1986,295,1986-10-22,1,1,0,18.1,-1.7,,
AL,1986,295,1986-10-22,1,1,2,15,1,,
AL,1986,295,1986-10-22,2,1,2,15.4,1.2,,
AL,1986,295,1986-10-22,1,1,4,14.2,0.9,,
AL,1986,295,1986-10-22,1,1,6,7.8,1.2,,
AL,1986,295,1986-10-22,1,1,7,5,1.1,,
AL,1986,307,1986-11-03,1,1,0,12,0.6,,
AL,1986,307,1986-11-03,1,1,2,11.8,1,,
AL,1986,307,1986-11-03,1,1,4,10.6,1,,
AL,1986,307,1986-11-03,1,1,6,10.3,1.5,,
AL,1986,307,1986-11-03,2,1,6,12.4,1,,
AL,1986,307,1986-11-03,1,1,7,12.6,-0.1,,
AL,1987,20,1987-01-20,1,1,0,0.6,0.1,,
AL,1987,20,1987-01-20,2,1,0,1,0.1,,
AL,1987,20,1987-01-20,1,1,2,0.6,0.7,,
AL,1987,20,1987-01-20,1,1,4,0.8,0,,
AL,1987,20,1987-01-20,1,1,6,0.3,0.3,,
AL,1987,20,1987-01-20,1,1,7,0.4,0,,
AL,1987,55,1987-02-24,1,1,0,0.2,0.3,,
AL,1987,55,1987-02-24,1,1,2,0.5,-0.1,,
AL,1987,55,1987-02-24,1,1,4,0.2,-0.1,,
AL,1987,55,1987-02-24,1,1,6,0.2,0.1,,
AL,1987,55,1987-02-24,2,1,6,0.1,0.2,,
AL,1987,55,1987-02-24,1,1,7,0.1,0.6,,
AL,1987,78,1987-03-19,1,1,0,0.2,0,,
AL,1987,78,1987-03-19,1,1,2,0.4,0,,
AL,1987,78,1987-03-19,1,1,4,0.6,0.2,,
AL,1987,78,1987-03-19,2,1,4,0.5,0.2,,
AL,1987,78,1987-03-19,1,1,6,0.3,0.6,,
AL,1987,78,1987-03-19,1,1,7,0.3,0.4,,
AL,1987,105,1987-04-15,1,1,0,5.5,1.3,,
AL,1987,105,1987-04-15,1,1,2,6.1,0.7,,
AL,1987,105,1987-04-15,1,1,4,4.8,1.5,,
AL,1987,105,1987-04-15,1,1,6,4.7,0.9,,
AL,1987,105,1987-04-15,1,1,7,4.2,1.1,,
AL,1987,105,1987-04-15,2,1,7,4.2,0.9,,
AL,1987,124,1987-05-04,1,1,0,2.5,0.4,,
AL,1987,124,1987-05-04,1,1,2,4.6,0.7,,
AL,1987,124,1987-05-04,1,1,4,15.6,2.4,,
AL,1987,124,1987-05-04,2,1,4,13.5,2.1,,
AL,1987,124,1987-05-04,1,1,6,3.8,1.5,,
AL,1987,124,1987-05-04,1,1,7,1.7,1.1,,
AL,1987,138,1987-05-18,1,1,0,2.3,0.3,,
AL,1987,138,1987-05-18,1,1,2,2,0.4,,
AL,1987,138,1987-05-18,1,1,4,2,0.5,,
AL,1987,138,1987-05-18,2,1,4,2.4,0.4,,
AL,1987,138,1987-05-18,1,1,6,2,0.7,,
AL,1987,138,1987-05-18,1,1,7,1.3,0.8,,
AL,1987,152,1987-06-01,1,1,0,2.6,0.6,,
AL,1987,152,1987-06-01,2,1,0,2.8,0.7,,
AL,1987,152,1987-06-01,1,1,2,3.8,0.6,,
AL,1987,152,1987-06-01,1,1,4,9,1.3,,
AL,1987,152,1987-06-01,1,1,6,5.5,0.9,,
AL,1987,152,1987-06-01,1,1,7,3.3,1,,
AL,1987,162,1987-06-11,1,1,0,3,0.1,,
AL,1987,162,1987-06-11,1,1,2,2.1,0.3,,
AL,1987,162,1987-06-11,1,1,4,1.9,0.3,,
AL,1987,162,1987-06-11,2,1,4,2.3,0.1,,
AL,1987,162,1987-06-11,1,1,5,21.8,1.6,,
AL,1987,162,1987-06-11,1,1,6,13.5,2.3,,
AL,1987,162,1987-06-11,1,1,7,18.7,7.1,,
AL,1987,180,1987-06-29,1,1,0,2.7,0,,
AL,1987,180,1987-06-29,1,1,2,2.4,0.4,,
AL,1987,180,1987-06-29,1,1,4,2.7,0.1,,
AL,1987,180,1987-06-29,1,1,6,152.8,0.4,,
AL,1987,180,1987-06-29,1,1,7,23.1,41.8,,
AL,1987,180,1987-06-29,2,1,7,20,53.2,,
AL,1987,194,1987-07-13,1,1,0,7.6,0.5,,
AL,1987,194,1987-07-13,1,1,2,6.8,0.8,,
AL,1987,194,1987-07-13,1,1,4,6.5,0.9,,
AL,1987,194,1987-07-13,2,1,4,7,0.7,,
AL,1987,194,1987-07-13,1,1,6,3.5,1.6,,
AL,1987,194,1987-07-13,1,1,7,30.2,66.8,,
AL,1987,208,1987-07-27,1,1,0,4.3,0.6,,
AL,1987,208,1987-07-27,1,1,2,4.5,0.5,,
AL,1987,208,1987-07-27,1,1,4,8.2,1.1,,
AL,1987,208,1987-07-27,2,1,4,8.8,1.6,,
AL,1987,208,1987-07-27,1,1,6,26,8.3,,
AL,1987,208,1987-07-27,1,1,7,42.5,,,I
AL,1987,225,1987-08-13,1,1,0,7.1,1.3,,
AL,1987,225,1987-08-13,2,1,0,11,2.8,,
AL,1987,225,1987-08-13,1,1,2,8.8,1.1,,
AL,1987,225,1987-08-13,1,1,4,8.3,1.8,,
AL,1987,225,1987-08-13,1,1,6,14.5,6.2,,
AL,1987,225,1987-08-13,1,1,7,48,,,I
AL,1987,238,1987-08-26,1,1,0,12.3,1.9,,
AL,1987,238,1987-08-26,1,1,2,10.8,2.1,,
AL,1987,238,1987-08-26,1,1,4,9.7,2.7,,
AL,1987,238,1987-08-26,1,1,6,2.8,2,,
AL,1987,238,1987-08-26,1,1,7,24.1,22.1,,
AL,1987,238,1987-08-26,2,1,7,24.7,26.5,,
AL,1987,253,1987-09-10,1,1,0,14.1,2.4,,
AL,1987,253,1987-09-10,1,1,2,14.8,2.6,,
AL,1987,253,1987-09-10,1,1,4,7.5,1.9,,
AL,1987,253,1987-09-10,1,1,6,2.3,1.2,,
AL,1987,253,1987-09-10,1,1,7,2,1.3,,
AL,1987,253,1987-09-10,2,1,7,2.3,2.3,,
AL,1987,264,1987-09-21,1,1,0,12.8,1.7,,
AL,1987,264,1987-09-21,2,1,0,12,2,,
AL,1987,264,1987-09-21,1,1,2,13.4,0.5,,
AL,1987,264,1987-09-21,1,1,4,14.2,2.7,,
AL,1987,264,1987-09-21,1,1,6,13.7,2.1,,
AL,1987,264,1987-09-21,1,1,7,12.7,2.2,,
AL,1987,278,1987-10-05,1,1,0,14,3.1,,
AL,1987,278,1987-10-05,2,1,0,14.5,3.2,,
AL,1987,278,1987-10-05,1,1,2,13.8,4.5,,
AL,1987,278,1987-10-05,1,1,4,13.6,3.7,,
AL,1987,278,1987-10-05,1,1,6,12.3,4.8,,
AL,1987,278,1987-10-05,1,1,7,14.2,2.1,,
AL,1987,294,1987-10-21,1,1,0,9.7,1.9,,
AL,1987,294,1987-10-21,2,1,0,9.3,1.5,,
AL,1987,294,1987-10-21,1,1,2,8.7,2.6,,
AL,1987,294,1987-10-21,1,1,4,8.2,2.2,,
AL,1987,294,1987-10-21,1,1,6,8.1,1.8,,
AL,1987,294,1987-10-21,1,1,7,9,1.1,,
AL,1987,309,1987-11-05,1,1,0,6.2,0.7,,
AL,1987,309,1987-11-05,1,1,2,6.8,1.1,,
AL,1987,309,1987-11-05,1,1,4,5.2,1,J,J
AL,1987,309,1987-11-05,2,1,4,6.2,1,,
AL,1987,309,1987-11-05,1,1,6,5,1.1,,
AL,1987,309,1987-11-05,1,1,7,5.7,0.8,,
AL,1987,322,1987-11-18,1,1,0,6.2,0.2,,
AL,1987,322,1987-11-18,1,1,2,7.1,-0.3,,
AL,1987,322,1987-11-18,1,1,4,6.9,0,,
AL,1987,322,1987-11-18,1,1,6,6.8,1,,
AL,1987,322,1987-11-18,2,1,6,7.2,0.7,,
AL,1987,322,1987-11-18,1,1,7,6,0.1,,
AL,1988,11,1988-01-11,1,1,0,1.6,-0.6,A,A
AL,1988,11,1988-01-11,1,1,2,0.8,0.2,A,A
AL,1988,11,1988-01-11,1,1,4,0.5,0.6,A,A
AL,1988,11,1988-01-11,2,1,4,0.7,-0.1,,
AL,1988,11,1988-01-11,1,1,6,0.3,0.2,A,A
AL,1988,11,1988-01-11,1,1,7,0.4,-0.1,A,A
AL,1988,62,1988-03-02,1,1,0,0.5,-0.1,,
AL,1988,62,1988-03-02,1,1,2,0.5,-0.1,,
AL,1988,62,1988-03-02,1,1,4,0.1,0,,
AL,1988,62,1988-03-02,2,1,4,0,0.1,,
AL,1988,62,1988-03-02,1,1,6,0.1,0.1,,
AL,1988,62,1988-03-02,1,1,7,0.4,0.3,,
AL,1988,81,1988-03-21,1,1,0,0.8,0,,
AL,1988,81,1988-03-21,2,1,0,0.9,-0.1,,
AL,1988,81,1988-03-21,1,1,2,0.3,-0.2,,
AL,1988,81,1988-03-21,1,1,4,0.2,0,,
AL,1988,81,1988-03-21,1,1,6,1.1,3.2,,
AL,1988,81,1988-03-21,1,1,7,1.5,17.7,,
AL,1988,117,1988-04-26,1,1,0,9.4,0.6,,
AL,1988,117,1988-04-26,1,1,2,8.9,2,,
AL,1988,117,1988-04-26,1,1,4,8.8,1.7,,
AL,1988,117,1988-04-26,2,1,4,9.3,1.2,,
AL,1988,117,1988-04-26,1,1,6,7.2,2.6,,
AL,1988,117,1988-04-26,1,1,7,7.8,1.9,,
AL,1988,130,1988-05-09,1,1,0,1.7,0.3,,
AL,1988,130,1988-05-09,1,1,2,2.9,0.7,,
AL,1988,130,1988-05-09,1,1,4,9.6,1.9,,
AL,1988,130,1988-05-09,2,1,4,9.8,2.2,,
AL,1988,130,1988-05-09,1,1,6,7.1,3.9,,
AL,1988,130,1988-05-09,1,1,7,5.3,2.6,,
AL,1988,146,1988-05-25,1,1,0,1.7,0.2,,
AL,1988,146,1988-05-25,2,1,0,1.5,0.3,,
AL,1988,146,1988-05-25,1,1,2,1.9,0.2,,
AL,1988,146,1988-05-25,1,1,4,4.2,0,,
AL,1988,146,1988-05-25,1,1,6,4.6,0.4,,
AL,1988,146,1988-05-25,1,1,7,6.2,0.9,,
AL,1988,159,1988-06-07,1,1,0,1.1,0.1,,
AL,1988,159,1988-06-07,1,1,2,1.3,0.1,,
AL,1988,159,1988-06-07,2,1,2,1.3,0.2,,
AL,1988,159,1988-06-07,1,1,4,2.3,0.4,,
AL,1988,159,1988-06-07,1,1,6,2.5,0.7,,
AL,1988,159,1988-06-07,1,1,7,2.7,0.9,,
AL,1988,172,1988-06-20,1,1,0,2.2,0.2,,
AL,1988,172,1988-06-20,1,1,2,2.5,0.4,,
AL,1988,172,1988-06-20,1,1,4,2.4,0.5,,
AL,1988,172,1988-06-20,1,1,6,8.4,1.8,,
AL,1988,172,1988-06-20,1,1,7,7.1,2,,
AL,1988,172,1988-06-20,2,1,7,7.5,2.2,,
AL,1988,186,1988-07-04,1,1,0,2.6,0.2,,
AL,1988,186,1988-07-04,1,1,2,2.5,0.3,,
AL,1988,186,1988-07-04,1,1,4,4.9,0.5,,
AL,1988,186,1988-07-04,2,1,4,5.2,0.1,,
AL,1988,186,1988-07-04,1,1,6,9.8,2.4,,
AL,1988,186,1988-07-04,1,1,7,20.2,4.4,A,A
AL,1988,201,1988-07-19,1,1,0,2.2,0.5,,
AL,1988,201,1988-07-19,1,1,2,3.5,-0.1,A,A
AL,1988,201,1988-07-19,1,1,4,4.8,0.9,,
AL,1988,201,1988-07-19,1,1,6,16.9,4.7,,
AL,1988,201,1988-07-19,2,1,6,16.7,4.6,,
AL,1988,201,1988-07-19,1,1,7,28,11.1,,
AL,1988,216,1988-08-03,1,1,0,4.8,0.7,,
AL,1988,216,1988-08-03,1,1,2,4.9,0.7,,
AL,1988,216,1988-08-03,1,1,4,5,0.3,,
AL,1988,216,1988-08-03,2,1,4,5.1,0.7,,
AL,1988,216,1988-08-03,1,1,6,8.2,1.6,,
AL,1988,216,1988-08-03,1,1,7,52.9,10.8,,
AL,1988,231,1988-08-18,1,1,0,7.8,1,,
AL,1988,231,1988-08-18,1,1,2,7.3,1.1,,
AL,1988,231,1988-08-18,1,1,4,6.4,1.3,,L
AL,1988,231,1988-08-18,2,1,4,7.9,0.4,,
AL,1988,231,1988-08-18,1,1,6,5.6,3.7,,
AL,1988,231,1988-08-18,1,1,7,26.5,42,,
AL,1988,243,1988-08-30,1,1,0,12.3,1.1,,
AL,1988,243,1988-08-30,1,1,2,15.5,2.6,,
AL,1988,243,1988-08-30,1,1,4,7.3,1.2,,
AL,1988,243,1988-08-30,2,1,4,12.1,1.5,,
AL,1988,243,1988-08-30,1,1,6,9.1,1.9,,
AL,1988,243,1988-08-30,1,1,7,4.4,2.7,,
AL,1988,257,1988-09-13,1,1,0,14.2,3.1,,
AL,1988,257,1988-09-13,2,1,0,14.6,3.3,,
AL,1988,257,1988-09-13,1,1,2,12.9,3.1,,
AL,1988,257,1988-09-13,1,1,4,6.4,1.5,,
AL,1988,257,1988-09-13,1,1,6,15.3,2.6,,
AL,1988,257,1988-09-13,1,1,7,14.2,2.4,,
AL,1988,272,1988-09-28,1,1,0,16.2,3.5,,
AL,1988,272,1988-09-28,1,1,2,13.1,3.3,,
AL,1988,272,1988-09-28,2,1,2,17.3,2.1,,
AL,1988,272,1988-09-28,1,1,4,15,3.2,,
AL,1988,272,1988-09-28,1,1,6,14.7,3.2,,
AL,1988,272,1988-09-28,1,1,7,14.2,4.7,,
AL,1988,286,1988-10-12,1,1,0,8.2,0.9,A,A
AL,1988,286,1988-10-12,1,1,2,7.4,1.4,A,A
AL,1988,286,1988-10-12,1,1,4,7.8,1.7,A,A
AL,1988,286,1988-10-12,2,1,4,7.7,1.4,,
AL,1988,286,1988-10-12,1,1,6,6.3,1.2,A,A
AL,1988,286,1988-10-12,1,1,7,6.4,1.5,A,A
AL,1988,299,1988-10-25,1,1,0,3.9,0.5,,
AL,1988,299,1988-10-25,1,1,2,3.6,0.6,,L
AL,1988,299,1988-10-25,2,1,2,3.7,1,,
AL,1988,299,1988-10-25,1,1,4,3.9,0.7,,
AL,1988,299,1988-10-25,1,1,6,3.3,0.6,,
AL,1988,299,1988-10-25,1,1,7,3.7,0.6,,
AL,1988,307,1988-11-02,1,1,0,2.2,0.4,,
AL,1988,307,1988-11-02,1,1,2,2.2,0.7,,
AL,1988,307,1988-11-02,1,1,4,2.1,0.5,,
AL,1988,307,1988-11-02,1,1,6,1.9,0.5,,
AL,1988,307,1988-11-02,1,1,7,1.3,0.4,L,
AL,1988,307,1988-11-02,2,1,7,2.1,0.3,,
AL,1989,11,1989-01-11,1,1,0,0.1,0.3,,
AL,1989,11,1989-01-11,1,1,2,0.2,0.2,,
AL,1989,11,1989-01-11,1,1,4,0.5,0.2,L,L
AL,1989,11,1989-01-11,2,1,4,0.1,0.2,,
AL,1989,11,1989-01-11,1,1,6,0.1,0.3,,
AL,1989,11,1989-01-11,1,1,7,0.2,0.2,,
AL,1989,65,1989-03-06,1,1,0,0.2,0.1,,
AL,1989,65,1989-03-06,1,1,2,0.2,0,,
AL,1989,65,1989-03-06,1,1,4,0.1,0.3,,
AL,1989,65,1989-03-06,1,1,6,0.1,0.3,,
AL,1989,65,1989-03-06,1,1,7,0.2,0.1,,
AL,1989,65,1989-03-06,2,1,7,0.1,0.3,,
AL,1989,86,1989-03-27,1,1,1,0.7,0.1,,
AL,1989,86,1989-03-27,1,1,2,0.3,0.4,,
AL,1989,86,1989-03-27,1,1,4,0.3,0.1,,
AL,1989,86,1989-03-27,1,1,6,0.8,0.3,,
AL,1989,86,1989-03-27,1,1,7,0.5,0.5,,
AL,1989,121,1989-05-01,1,1,0,13.2,1.7,,
AL,1989,121,1989-05-01,1,1,2,12,1.6,,
AL,1989,121,1989-05-01,1,1,4,8.5,2.4,,
AL,1989,121,1989-05-01,1,1,6,6,1.9,,
AL,1989,121,1989-05-01,1,1,7,4.6,3.2,L,L
AL,1989,121,1989-05-01,2,1,7,2.5,6,,
AL,1989,136,1989-05-16,1,1,0,2.5,-0.4,A,A
AL,1989,136,1989-05-16,1,1,2,2.2,0.8,,L
AL,1989,136,1989-05-16,2,1,2,2.6,0.4,,
AL,1989,136,1989-05-16,1,1,4,7.9,2.3,,
AL,1989,136,1989-05-16,1,1,6,6.4,3.1,,
AL,1989,136,1989-05-16,1,1,7,4.9,3.3,,
AL,1989,149,1989-05-29,1,1,0,1.3,0.2,,
AL,1989,149,1989-05-29,1,1,2,1.4,0.3,,
AL,1989,149,1989-05-29,1,1,4,1.9,0.5,,
AL,1989,149,1989-05-29,1,1,6,1.9,0.7,,L
AL,1989,149,1989-05-29,2,1,6,1.5,0.3,,
AL,1989,149,1989-05-29,1,1,7,2.5,-0.8,,
AL,1989,164,1989-06-13,1,1,0,5,0.2,,
AL,1989,164,1989-06-13,1,1,2,4.9,1.3,,
AL,1989,164,1989-06-13,1,1,4,3.7,1.1,,
AL,1989,164,1989-06-13,1,1,6,2.9,1,,
AL,1989,164,1989-06-13,1,1,7,33.2,1.9,L,L
AL,1989,164,1989-06-13,2,1,7,25.6,26.5,,
AL,1989,179,1989-06-28,1,1,0,2.9,1,,
AL,1989,179,1989-06-28,2,1,0,3,0.9,,
AL,1989,179,1989-06-28,1,1,2,3.3,1.1,,
AL,1989,179,1989-06-28,1,1,4,3.4,1.6,,
AL,1989,179,1989-06-28,1,1,6,8.2,2.2,,
AL,1989,179,1989-06-28,1,1,7,30.7,7,,
AL,1989,193,1989-07-12,1,1,0,4.4,1,,
AL,1989,193,1989-07-12,1,1,2,5.3,0.7,,
AL,1989,193,1989-07-12,1,1,4,8,2.1,,
AL,1989,193,1989-07-12,1,1,6,7.1,3.1,,
AL,1989,193,1989-07-12,2,1,6,6.8,3.6,,
AL,1989,193,1989-07-12,1,1,7,50.3,16.7,,
AL,1989,206,1989-07-25,1,1,0,2.5,0.5,,
AL,1989,206,1989-07-25,1,1,2,2.7,0.4,,
AL,1989,206,1989-07-25,2,1,2,2.6,0.8,,
AL,1989,206,1989-07-25,1,1,4,6.4,2.4,,
AL,1989,206,1989-07-25,1,1,6,11.8,4.4,,
AL,1989,206,1989-07-25,1,1,7,19.7,6.3,,
AL,1989,219,1989-08-07,1,1,0,6.3,0.2,,
AL,1989,219,1989-08-07,1,1,2,5.8,1,,
AL,1989,219,1989-08-07,1,1,4,6,0.9,,
AL,1989,219,1989-08-07,1,1,6,16.6,5.1,,
AL,1989,219,1989-08-07,2,1,6,14,4.5,,
AL,1989,219,1989-08-07,1,1,7,69.8,21.5,,
AL,1989,234,1989-08-22,1,1,0,7.4,1.2,,
AL,1989,234,1989-08-22,1,1,2,6.1,0.9,,
AL,1989,234,1989-08-22,1,1,4,6.8,1.6,,L
AL,1989,234,1989-08-22,2,1,4,7.8,0.5,,
AL,1989,234,1989-08-22,1,1,6,21.4,6.5,,
AL,1989,234,1989-08-22,1,1,7,51.7,13.6,,
AL,1989,249,1989-09-06,1,1,0,12.5,-1.1,,
AL,1989,249,1989-09-06,1,1,2,12.7,0.1,,
AL,1989,249,1989-09-06,1,1,4,11.6,0.8,,
AL,1989,249,1989-09-06,1,1,6,4.4,2.7,L,L
AL,1989,249,1989-09-06,2,1,6,3.2,3.9,,
AL,1989,249,1989-09-06,1,1,7,26.1,38.4,,
AL,1989,262,1989-09-19,1,1,0,9.1,1.9,,
AL,1989,262,1989-09-19,1,1,2,10.9,1.1,,
AL,1989,262,1989-09-19,1,1,4,12.4,1.5,L,
AL,1989,262,1989-09-19,2,1,4,6.4,1.2,,
AL,1989,262,1989-09-19,1,1,6,2.5,1.9,,
AL,1989,262,1989-09-19,1,1,7,4.5,5.1,,
AL,1989,277,1989-10-04,1,1,0,9.4,2,,
AL,1989,277,1989-10-04,1,1,2,9.1,2.3,,
AL,1989,277,1989-10-04,1,1,4,9.8,3.1,,
AL,1989,277,1989-10-04,1,1,6,9.7,2.3,,
AL,1989,277,1989-10-04,2,1,6,10.2,2.1,,
AL,1989,277,1989-10-04,1,1,7,8.2,2.4,,
AL,1989,291,1989-10-18,1,1,0,7.5,1.4,,
AL,1989,291,1989-10-18,1,1,2,7.1,1.2,,
AL,1989,291,1989-10-18,1,1,4,7.3,1.3,,
AL,1989,291,1989-10-18,2,1,4,7.4,1.3,,
AL,1989,291,1989-10-18,1,1,6,7,1.2,,
AL,1989,291,1989-10-18,1,1,7,7.4,1.5,,
AL,1989,304,1989-10-31,1,1,0,9.8,2,,
AL,1989,304,1989-10-31,1,1,2,10,1.4,,
AL,1989,304,1989-10-31,1,1,4,8.8,1.7,,
AL,1989,304,1989-10-31,1,1,6,8.4,1.6,,
AL,1989,304,1989-10-31,2,1,6,7.9,1.5,,
AL,1989,304,1989-10-31,1,1,7,6.9,1.3,,
AL,1989,313,1989-11-09,1,1,0,10,1.3,,
AL,1989,313,1989-11-09,2,1,0,9.9,1.6,,
AL,1989,313,1989-11-09,1,1,2,9.6,1.5,,
AL,1989,313,1989-11-09,1,1,4,11.4,1.4,,
AL,1989,313,1989-11-09,1,1,6,11,1.5,,
AL,1989,313,1989-11-09,1,1,7,10.8,1.3,,
AL,1990,24,1990-01-24,1,1,0,0.2,0.1,,
AL,1990,24,1990-01-24,2,1,0,0.2,0,,
AL,1990,24,1990-01-24,1,1,2,0.8,0.2,,
AL,1990,24,1990-01-24,1,1,4,0.2,0,,
AL,1990,24,1990-01-24,1,1,6,0.1,0.2,,
AL,1990,24,1990-01-24,1,1,7,0.2,0.6,,
AL,1990,58,1990-02-27,1,1,0,0.1,0,,
AL,1990,58,1990-02-27,1,1,2,0.1,0,,
AL,1990,58,1990-02-27,1,1,4,0,0.2,,
AL,1990,58,1990-02-27,1,1,6,0.2,0,,
AL,1990,58,1990-02-27,1,1,7,0.9,0.6,,
AL,1990,58,1990-02-27,2,1,7,0.9,0.7,,
AL,1990,86,1990-03-27,1,1,0,0.3,0.1,,
AL,1990,86,1990-03-27,2,1,0,0.4,0.1,,
AL,1990,86,1990-03-27,1,1,2,1.4,0.2,,
AL,1990,86,1990-03-27,1,1,4,2.2,0.3,,
AL,1990,86,1990-03-27,1,1,6,2.6,0,,
AL,1990,86,1990-03-27,1,1,7,1.2,0.8,,
AL,1990,120,1990-04-30,1,1,0,4.3,1.4,,
AL,1990,120,1990-04-30,1,1,2,4.7,1.2,,
AL,1990,120,1990-04-30,1,1,4,4.2,1.1,,
AL,1990,120,1990-04-30,2,1,4,3.8,1.3,,
AL,1990,120,1990-04-30,1,1,6,12.7,5.5,,
AL,1990,120,1990-04-30,1,1,7,7.1,3.6,,
AL,1990,137,1990-05-17,1,1,0,1,0.1,,
AL,1990,137,1990-05-17,1,1,2,0.9,0.3,,
AL,1990,137,1990-05-17,2,1,2,0.9,0.2,,
AL,1990,137,1990-05-17,1,1,4,1,0.3,,
AL,1990,137,1990-05-17,1,1,6,0.8,0.1,,
AL,1990,137,1990-05-17,1,1,7,0.6,0.4,,
AL,1990,150,1990-05-30,1,1,0,1.7,0.2,,
AL,1990,150,1990-05-30,1,1,2,0.9,1.5,L,L
AL,1990,150,1990-05-30,2,1,2,1.6,0.3,,
AL,1990,150,1990-05-30,1,1,4,2,0.6,,
AL,1990,150,1990-05-30,1,1,6,2.3,0.7,,
AL,1990,150,1990-05-30,1,1,7,3.5,1.7,J,J
AL,1990,164,1990-06-13,1,1,0,2.3,1.4,J,J
AL,1990,164,1990-06-13,1,1,2,3.5,0.7,J,J
AL,1990,164,1990-06-13,1,1,4,2.5,1.1,J,J
AL,1990,164,1990-06-13,1,1,6,0.8,0.7,J,J
AL,1990,164,1990-06-13,1,1,7,0.3,0.9,J,J
AL,1990,178,1990-06-27,1,1,0,1.5,2.4,,
