YEAR4,SAMPLEDATE,WELLID,WELL_LEVEL,FLAG
1998,10/01/1998,K31,501.52,
1998,10/01/1998,K33,501.46,
1998,10/01/1998,K34,501.47,
1998,10/01/1998,K101,,D
1998,10/01/1998,K110,501.43,
1998,10/01/1998,D3,-2.83,N
1998,10/01/1998,D4,,D
1998,10/26/1998,K1,501.48,
1998,10/26/1998,K5,500.42,
1998,10/26/1998,K6,500.88,
1998,10/26/1998,K8,500.97,
1998,10/26/1998,K9,500.05,
1998,03/13/1998,K31,501.82,
1997,09/05/1997,K101,502.03,
1997,09/05/1997,K110,502.04,
1997,09/05/1997,K111,502.03,
1997,09/05/1997,D3,-2.59,N
1997,09/05/1997,D4,-2.03,N
1997,10/29/1997,K1,501.88,
1997,10/29/1997,K2,501.56,
1997,10/29/1997,K5,500.85,
1997,10/29/1997,K6,501.21,
1997,10/29/1997,K7,501.62,
1997,10/29/1997,K8,501.64,
1997,10/29/1997,K9,500.52,
1997,10/29/1997,K10,500.69,
1997,10/29/1997,K13,501.42,
1997,10/29/1997,K14,501.9,
1997,10/29/1997,K30,501.26,
1997,10/29/1997,K31,501.9,
1997,10/29/1997,K32,501.89,
1997,10/29/1997,K33,501.92,
1997,10/29/1997,K34,501.93,
1997,10/29/1997,K75,501.68,
1997,10/29/1997,K101,501.94,
1997,10/29/1997,K110,501.93,
1997,10/29/1997,K111,501.94,
1997,10/29/1997,D3,-2.63,N
1997,10/29/1997,D4,-2.11,N
1997,12/04/1997,K1,501.84,
1997,12/04/1997,K2,501.46,
1997,12/04/1997,K5,500.82,
1997,12/04/1997,K6,501.16,
1997,12/04/1997,K7,501.52,
1997,12/04/1997,K8,501.54,
1997,12/04/1997,K9,500.77,
1997,12/04/1997,K10,500.32,
1997,12/04/1997,K13,501.34,
1997,12/04/1997,K14,501.85,
1997,12/04/1997,K30,501.19,
1997,12/04/1997,K31,501.85,
1997,12/04/1997,K32,501.85,
1997,12/04/1997,K33,501.86,
1997,12/04/1997,K34,501.87,
1997,12/04/1997,K75,501.65,
1997,12/04/1997,K101,501.88,
1997,12/04/1997,K111,501.88,
1997,12/04/1997,D3,-2.66,N
1997,12/04/1997,D4,,D
1998,01/09/1998,K2,501.46,
1998,01/09/1998,K5,500.79,
1998,01/09/1998,K7,501.45,
1998,01/09/1998,K8,501.45,
1998,01/09/1998,K10,500.58,
2004,07/15/2004,WD1,493.79,
2004,07/15/2004,WD2,496.36,
2004,07/15/2004,WD3,498.15,
2004,07/15/2004,WD4,495.54,
2004,07/15/2004,WD5,-4.34,N
2004,09/21/2004,K1,501.34,
2004,09/21/2004,K2,501,
2004,09/21/2004,K5,500.37,
2004,09/21/2004,K6,500.65,
2004,09/21/2004,K7,500.95,
2004,09/21/2004,K8,500.95,
2004,09/21/2004,K9,500.01,
2004,09/21/2004,K10,500.19,
2004,09/21/2004,K13,500.8,
2004,09/21/2004,K14,501.31,
2004,09/21/2004,K17,-8.69,N
2004,09/21/2004,K18,-8.73,N
2004,09/21/2004,K22,-5.61,N
2004,09/21/2004,K25,-5.85,N
2004,09/21/2004,K30,500.7,
2004,09/21/2004,K31,501.35,
2004,09/21/2004,K32,501.32,
2004,09/21/2004,K33,501.32,
2004,09/21/2004,K34,501.32,
2004,09/21/2004,K49,-5.54,N
2004,09/21/2004,K56,-1.66,N
2004,09/21/2004,K57,-6.05,N
2004,09/21/2004,K58,,D
2004,09/21/2004,K59,-1.52,N
2004,09/21/2004,K61,-2.02,N
2004,09/21/2004,K75,501.19,
2004,09/21/2004,K101,,D
2004,09/21/2004,K110,501.3,
2004,09/21/2004,K111,501.35,
2004,09/21/2004,D3,-2.73,N
2004,09/21/2004,D4,,D
2004,09/21/2004,LR21,-7.32,N
2004,09/21/2004,WD1,493.64,
2004,09/21/2004,WD2,495.92,
2004,09/21/2004,WD3,497.9,
2004,09/21/2004,WD4,495.27,
2004,09/21/2004,WD5,-4.56,N
2004,10/17/2004,K1,501.32,
2004,10/17/2004,K5,500.32,
2004,10/17/2004,K6,500.65,
2004,10/17/2004,K8,500.94,
2004,10/17/2004,K9,499.96,
2004,10/17/2004,K13,500.73,
2004,10/17/2004,K14,501.29,
2004,10/17/2004,K18,-8.82,N
2004,10/17/2004,K22,-5.71,N
2004,10/17/2004,K25,-5.94,N
2004,10/17/2004,K31,501.28,
2004,10/17/2004,K32,501.26,
2004,10/17/2004,K34,501.28,
2004,10/17/2004,K49,-5.61,N
2004,10/17/2004,K56,-1.65,N
2004,10/17/2004,K58,,D
2004,10/17/2004,K59,-1.56,N
2004,10/17/2004,K61,-2.03,N
2004,10/17/2004,K101,,D
2004,10/17/2004,K110,501.25,
2004,10/17/2004,K111,501.29,
2004,10/17/2004,D4,,D
2004,10/17/2004,LR21,-7.35,N
2004,10/17/2004,WD2,495.9,
2004,10/17/2004,WD3,497.85,
2004,07/15/2004,LR21,-7.09,N
2003,10/08/2003,D3,-2.77,N
2003,10/08/2003,D4,,D
2003,10/08/2003,LR21,-7.39,N
2003,10/08/2003,WD1,493.66,
2003,10/08/2003,WD2,495.99,
2003,10/08/2003,WD3,497.94,
2003,10/08/2003,WD4,495.27,
2003,10/08/2003,WD5,-4.6,N
2004,06/06/2004,K1,501.65,
2004,06/06/2004,K2,501.32,
2004,06/06/2004,K5,500.6,
2004,06/06/2004,K6,501.16,
2004,06/06/2004,K7,501.23,
2004,06/06/2004,K8,501.25,
2004,06/06/2004,K9,500.23,
2004,06/06/2004,K10,500.35,
2004,06/06/2004,K13,501.01,
2004,06/06/2004,K14,501.55,
2004,06/06/2004,K17,-8.42,N
2004,06/06/2004,K18,-8.48,N
2004,06/06/2004,K22,-5.31,N
2004,06/06/2004,K25,-5.52,N
2004,06/06/2004,K30,501.19,
2004,06/06/2004,K31,501.62,
2004,06/06/2004,K32,501.66,
2004,06/06/2004,K33,501.59,
2004,06/06/2004,K34,501.66,
2004,06/06/2004,K49,-5.3,N
2004,06/06/2004,K56,-1.34,N
2004,06/06/2004,K57,-5.9,N
2004,06/06/2004,K58,,D
2004,06/06/2004,K59,-1.16,N
2004,06/06/2004,K61,-1.66,N
2004,06/06/2004,K75,501.59,
2004,06/06/2004,K101,,D
2004,06/06/2004,K110,501.64,
2004,06/06/2004,K111,501.7,
2004,06/06/2004,D3,-2.55,N
2004,06/06/2004,D4,-.98,N
2004,06/06/2004,LR21,-7.11,N
2004,06/06/2004,WD1,493.8,
2004,06/06/2004,WD2,496.41,
2004,06/06/2004,WD3,498.17,
2004,06/06/2004,WD4,495.62,
2004,06/06/2004,WD5,-4.33,N
2004,07/15/2004,K1,501.51,
2004,07/15/2004,K5,500.54,
2004,07/15/2004,K6,500.82,
2004,07/15/2004,K8,501.18,
2004,07/15/2004,K9,500.25,
2004,07/15/2004,K13,501.03,
2004,07/15/2004,K14,501.48,
2004,07/15/2004,K17,-8.48,N
2004,07/15/2004,K22,-5.42,N
2004,07/15/2004,K25,-5.65,N
2004,07/15/2004,K30,501.07,
2004,07/15/2004,K32,501.5,
2004,07/15/2004,K33,501.56,
2004,07/15/2004,K49,-5.32,N
2004,07/15/2004,K56,-1.49,N
2004,07/15/2004,K57,-5.95,N
2004,07/15/2004,K59,-1.27,N
2004,07/15/2004,K61,-1.81,N
2004,07/15/2004,K101,,D
2004,07/15/2004,K110,501.57,
2004,07/15/2004,K111,501.56,
2004,07/15/2004,D4,-1.62,N
2003,10/08/2003,K111,501.35,
2003,07/31/2003,K101,501.67,
2003,07/31/2003,K110,501.49,
2003,07/31/2003,K111,501.41,
2003,07/31/2003,D3,-2.63,N
2003,07/31/2003,D4,-2.02,N
2003,07/31/2003,LR21,-7.18,N
2003,07/31/2003,WD1,493.84,
2003,07/31/2003,WD2,496.28,
2003,07/31/2003,WD3,498.16,
2003,07/31/2003,WD4,495.51,
2003,07/31/2003,WD5,-4.41,N
2003,09/09/2003,K1,501.43,
2003,09/09/2003,K2,501.1,
2003,09/09/2003,K5,500.46,
2003,09/09/2003,K6,500.77,
2003,09/09/2003,K7,501.14,
2003,09/09/2003,K8,501.14,
2003,09/09/2003,K9,500.13,
2003,09/09/2003,K10,500.29,
2003,09/09/2003,K13,500.96,
2003,09/09/2003,K14,501.4,
2003,09/09/2003,K17,-8.62,N
2003,09/09/2003,K18,-8.65,N
2003,09/09/2003,K22,-5.41,N
2003,09/09/2003,K25,-5.66,N
2003,09/09/2003,K30,500.78,
2003,09/09/2003,K31,501.42,
2003,09/09/2003,K32,501.4,
2003,09/09/2003,K33,501.44,
2003,09/09/2003,K34,501.4,
2003,09/09/2003,K49,-5.49,N
2003,09/09/2003,K56,-1.6,N
2003,09/09/2003,K57,-6.06,N
2003,09/09/2003,K58,497.87,
2003,09/09/2003,K59,-1.44,N
2003,09/09/2003,K61,-1.95,N
2003,09/09/2003,K75,501.29,
2003,09/09/2003,K101,501.58,
2003,09/09/2003,K110,501.41,
2003,09/09/2003,K111,501.38,
2003,09/09/2003,D3,-2.69,N
2003,09/09/2003,D4,,D
2003,09/09/2003,LR21,-7.28,N
2003,09/09/2003,WD1,493.75,
2003,09/09/2003,WD2,496.13,
2003,09/09/2003,WD4,495.39,
2003,09/09/2003,WD5,-4.5,N
2003,10/08/2003,K1,501.33,
2003,10/08/2003,K5,500.36,
2003,10/08/2003,K7,501.02,
2003,10/08/2003,K8,501.03,
2003,10/08/2003,K10,500.17,
2003,10/08/2003,K13,500.85,
2003,10/08/2003,K17,-8.72,N
2003,10/08/2003,K18,-8.76,N
2003,10/08/2003,K22,-5.52,N
2003,10/08/2003,K30,500.69,
2003,10/08/2003,K31,501.33,
2003,10/08/2003,K32,501.31,
2003,10/08/2003,K34,501.33,
2003,10/08/2003,K49,-5.59,N
2003,10/08/2003,K57,-6.13,N
2003,10/08/2003,K58,,D
2003,10/08/2003,K59,-1.55,N
2003,10/08/2003,K61,-2,N
2003,10/08/2003,K101,501.48,
2003,10/08/2003,K110,501.33,
2003,03/14/2003,K57,-6.16,N
2003,03/14/2003,K59,-1.54,N
2003,03/14/2003,K61,-2,N
2003,03/14/2003,K75,,F
2003,03/14/2003,K101,,F
2003,03/14/2003,K110,501.37,
2003,03/14/2003,K111,501.43,
2003,03/14/2003,D3,-2.7,N
2003,03/14/2003,D4,,D
2003,03/14/2003,LR21,-7.36,N
2003,03/14/2003,WD1,493.63,
2003,03/14/2003,WD2,495.85,
2003,03/14/2003,WD3,497.81,
2003,03/14/2003,WD4,495.28,
2003,03/14/2003,WD5,-4.6,N
2003,05/13/2003,K1,501.74,
2003,05/13/2003,K2,501.42,
2003,05/13/2003,K5,500.67,
2003,05/13/2003,K6,501.27,
2003,05/13/2003,K7,501.14,
2003,05/13/2003,K8,501.15,
2003,05/13/2003,K9,500.33,
2003,05/13/2003,K10,500.45,
2003,05/13/2003,K13,501.12,
2003,05/13/2003,K14,501.78,
2003,05/13/2003,K17,-8.74,N
2003,05/13/2003,K18,-8.79,N
2003,05/13/2003,K22,-5.61,N
2003,05/13/2003,K25,-5.77,N
2003,05/13/2003,K30,501.2,
2003,05/13/2003,K31,501.77,
2003,05/13/2003,K32,501.76,
2003,05/13/2003,K33,501.86,
2003,05/13/2003,K34,501.85,
2003,05/13/2003,K49,-5.47,N
2003,05/13/2003,K56,-1.09,N
2003,05/13/2003,K57,-5.94,N
2003,05/13/2003,K58,497.81,
2003,05/13/2003,K59,-1.11,N
2003,05/13/2003,K61,-1.38,N
2003,05/13/2003,K75,501.73,
2003,05/13/2003,K101,,D
2003,05/13/2003,K110,501.76,
2003,05/13/2003,K111,501.81,
2003,05/13/2003,D3,-2.49,N
2003,05/13/2003,D4,-.75,N
2003,05/13/2003,WD1,493.64,
2003,05/13/2003,WD3,497.82,
2003,05/13/2003,WD4,495.69,
2003,07/31/2003,K1,501.54,
2003,07/31/2003,K2,501.2,
2003,07/31/2003,K5,500.56,
2003,07/31/2003,K7,501.25,
2003,07/31/2003,K8,501.26,
2003,07/31/2003,K10,500.41,
2003,07/31/2003,K13,501.07,
2003,07/31/2003,K17,-8.52,N
2003,07/31/2003,K18,-8.54,N
2003,07/31/2003,K25,-5.54,N
2003,07/31/2003,K30,500.86,
2003,07/31/2003,K31,501.52,
2003,07/31/2003,K33,501.55,
2003,07/31/2003,K34,501.46,
2003,07/31/2003,K56,-1.55,N
2003,07/31/2003,K57,-5.99,N
2003,07/31/2003,K58,497.16,
2003,07/31/2003,K61,-1.89,N
2003,03/14/2003,K56,-1.66,N
2002,08/09/2002,K34,501.51,
2002,08/09/2002,K49,-5.24,N
2002,08/09/2002,K56,-1.34,N
2002,08/09/2002,K57,-5.92,N
2002,08/09/2002,K58,497.24,
2002,08/09/2002,K59,-1.26,N
2002,08/09/2002,K61,-1.76,N
2002,08/09/2002,K75,501.36,
2002,08/09/2002,K101,,D
2002,08/09/2002,K110,501.53,
2002,08/09/2002,K111,501.53,
2002,08/09/2002,D3,-2.53,N
2002,08/09/2002,D4,-1.68,N
2002,08/09/2002,LR21,-7.09,N
2002,08/09/2002,WD1,493.88,
2002,08/09/2002,WD2,496.33,
2002,08/09/2002,WD3,498.08,
2002,08/09/2002,WD4,495.55,
2002,08/09/2002,WD5,-4.44,N
2002,11/30/2002,K1,501.56,
2002,11/30/2002,K2,501.24,
2002,11/30/2002,K5,500.57,
2002,11/30/2002,K6,500.99,
2002,11/30/2002,K7,501.29,
2002,11/30/2002,K8,501.3,
2002,11/30/2002,K9,500.29,
2002,11/30/2002,K10,500.52,
2002,11/30/2002,K13,501.12,
2002,11/30/2002,K14,501.58,
2002,11/30/2002,K17,-8.51,N
2002,11/30/2002,K18,-8.55,N
2002,11/30/2002,K22,-5.37,N
2002,11/30/2002,K25,-5.61,N
2002,11/30/2002,K30,501.11,
2002,11/30/2002,K31,501.56,
2002,11/30/2002,K32,501.56,
2002,11/30/2002,K33,501.66,
2002,11/30/2002,K34,501.64,
2002,11/30/2002,K49,-5.32,N
2002,11/30/2002,K56,-1.3,N
2002,11/30/2002,K57,-5.89,N
2002,11/30/2002,K58,497.55,
2002,11/30/2002,K59,-1.23,N
2002,11/30/2002,K61,-1.66,N
2002,11/30/2002,K75,501.44,
2002,11/30/2002,K101,,D
2002,11/30/2002,K111,501.64,
2002,11/30/2002,D3,-2.57,N
2002,11/30/2002,LR21,-7.1,N
2002,11/30/2002,WD1,493.91,
2002,11/30/2002,WD2,496.28,
2002,11/30/2002,WD4,495.6,
2002,11/30/2002,WD5,-4.37,N
2003,03/14/2003,K2,501.09,
2003,03/14/2003,K5,500.46,
2003,03/14/2003,K7,500.94,
2003,03/14/2003,K8,500.94,
2003,03/14/2003,K10,500.22,
2003,03/14/2003,K13,500.82,
2003,03/14/2003,K17,-8.87,N
2003,03/14/2003,K18,-8.89,N
2003,03/14/2003,K22,-5.64,N
2003,03/14/2003,K30,500.76,
2003,03/14/2003,K31,501.43,
2003,03/14/2003,K32,501.39,
2003,03/14/2003,K34,501.41,
2003,03/14/2003,K49,-5.68,N
2002,04/10/2002,K25,-6.4,N
2002,04/10/2002,K30,500.43,
2002,04/10/2002,K31,501.23,
2002,04/10/2002,K32,501.18,
2002,04/10/2002,K33,501.12,
2002,04/10/2002,K34,501.17,
2002,04/10/2002,K49,-5.86,N
2002,04/10/2002,K56,-1.15,N
2002,04/10/2002,K57,,D
2002,04/10/2002,K58,,D
2002,04/10/2002,K59,-1.64,N
2002,04/10/2002,K61,-2.13,N
2002,04/10/2002,K75,501.09,
2002,04/10/2002,K101,,D
2002,04/10/2002,K110,501.03,
2002,04/10/2002,K111,501.06,
2002,04/10/2002,D3,-2.72,N
2002,04/10/2002,D4,,D
2002,04/10/2002,LR21,-7.5,N
2002,04/10/2002,WD1,493.29,
2002,04/10/2002,WD2,495.68,
2002,04/10/2002,WD3,497.3,
2002,04/10/2002,WD4,495.21,
2002,04/10/2002,WD5,-4.83,N
2002,05/24/2002,K1,501.52,
2002,05/24/2002,K2,501.23,
2002,05/24/2002,K5,500.57,
2002,05/24/2002,K6,500.96,
2002,05/24/2002,K7,501.25,
2002,05/24/2002,K8,501.25,
2002,05/24/2002,K9,500.43,
2002,05/24/2002,K10,500.76,
2002,05/24/2002,K13,501.18,
2002,05/24/2002,K14,501.57,
2002,05/24/2002,K17,-8.31,N
2002,05/24/2002,K18,-8.35,N
2002,05/24/2002,K22,-5.52,N
2002,05/24/2002,K25,-5.64,N
2002,05/24/2002,K30,501.32,
2002,05/24/2002,K31,501.55,
2002,05/24/2002,K32,501.56,
2002,05/24/2002,K33,501.73,
2002,05/24/2002,K34,501.7,
2002,05/24/2002,K56,-1.23,N
2002,05/24/2002,K57,-5.71,N
2002,05/24/2002,K58,497.93,
2002,05/24/2002,K61,-1.57,N
2002,05/24/2002,K75,501.43,
2002,05/24/2002,K101,,D
2002,05/24/2002,K111,501.69,
2002,05/24/2002,D3,-2.38,N
2002,05/24/2002,LR21,-6.84,N
2002,05/24/2002,WD1,493.87,
2002,05/24/2002,WD3,498.02,
2002,05/24/2002,WD5,-4.32,N
2002,08/09/2002,K1,501.5,
2002,08/09/2002,K5,500.54,
2002,08/09/2002,K6,500.84,
2002,08/09/2002,K8,501.2,
2002,08/09/2002,K9,500.24,
2002,08/09/2002,K13,501.05,
2002,08/09/2002,K14,501.48,
2002,08/09/2002,K18,-8.4,N
2002,08/09/2002,K22,-5.33,N
2002,08/09/2002,K25,-5.57,N
2002,08/09/2002,K31,501.5,
2002,08/09/2002,K32,501.49,
2002,04/10/2002,K22,-6.23,N
2001,11/07/2001,K10,499.97,
2001,11/07/2001,K13,500.58,
2001,11/07/2001,K14,501.19,
2001,11/07/2001,K17,-8.83,N
2001,11/07/2001,K18,-8.87,N
2001,11/07/2001,K22,-6.02,N
2001,11/07/2001,K25,-6.21,N
2001,11/07/2001,K30,500.47,
2001,11/07/2001,K31,501.18,
2001,11/07/2001,K32,501.16,
2001,11/07/2001,K33,501.13,
2001,11/07/2001,K34,501.14,
2001,11/07/2001,K49,-5.68,N
2001,11/07/2001,K56,-1.63,N
2001,11/07/2001,K57,-6.23,N
2001,11/07/2001,K58,497.13,
2001,11/07/2001,K59,-1.62,N
2001,11/07/2001,K61,-1.99,N
2001,11/07/2001,K75,501.09,
2001,11/07/2001,K101,,D
2001,11/07/2001,K110,501.1,
2001,11/07/2001,K111,501.16,
2001,11/07/2001,D3,-2.75,N
2001,11/07/2001,D4,,D
2001,11/07/2001,LR21,-7.41,N
2001,11/07/2001,WD1,493.39,
2001,11/07/2001,WD2,495.67,
2001,11/07/2001,WD3,497.44,
2001,11/07/2001,WD4,495.12,
2001,11/07/2001,WD5,-4.77,N
2001,12/14/2001,K1,501.27,
2001,12/14/2001,K2,500.92,
2001,12/14/2001,K5,500.24,
2001,12/14/2001,K6,500.7,
2001,12/14/2001,K7,500.63,
2001,12/14/2001,K8,500.62,
2001,12/14/2001,K9,499.87,
2001,12/14/2001,K10,499.99,
2001,12/14/2001,K13,500.6,
2001,12/14/2001,K14,501.27,
2001,12/14/2001,K17,-8.87,N
2001,12/14/2001,K18,-8.91,N
2001,12/14/2001,K22,-6.07,N
2001,12/14/2001,K25,-6.24,N
2001,12/14/2001,K30,500.54,
2001,12/14/2001,K31,501.26,
2001,12/14/2001,K33,501.25,
2001,12/14/2001,K34,501.26,
2001,12/14/2001,K56,-1.45,N
2001,12/14/2001,K57,,D
2001,12/14/2001,K58,,D
2001,12/14/2001,K61,-1.87,N
2001,12/14/2001,K75,501.2,
2001,12/14/2001,K101,,D
2001,12/14/2001,K111,501.26,
2001,12/14/2001,D3,-2.68,N
2001,12/14/2001,D4,,D
2001,12/14/2001,WD1,493.39,
2001,12/14/2001,WD2,495.75,
2001,12/14/2001,WD3,497.41,
2001,12/14/2001,WD5,-4.75,N
2002,04/10/2002,K1,501.33,
2002,04/10/2002,K5,500.25,
2002,04/10/2002,K6,500.7,
2002,04/10/2002,K9,499.86,
2002,04/10/2002,K10,499.91,
2002,04/10/2002,K14,501.37,
2002,04/10/2002,K17,-9.05,N
2001,06/12/2001,K33,501.3,
2001,06/12/2001,K34,501.31,
2001,06/12/2001,K49,-5.66,N
2001,06/12/2001,K56,-1.58,N
2001,06/12/2001,K57,-5.98,N
2001,06/12/2001,K58,497.17,
2001,06/12/2001,K59,-1.3,N
2001,06/12/2001,K61,-1.96,N
2001,06/12/2001,K75,501.36,
2001,06/12/2001,K101,,D
2001,06/12/2001,K110,501.26,
2001,06/12/2001,K111,501.32,
2001,06/12/2001,D3,-2.58,N
2001,06/12/2001,D4,-1.25,N
2001,06/12/2001,LR21,-7.19,N
2001,06/12/2001,WD2,495.76,
2001,06/12/2001,WD4,495.11,
2001,06/22/2001,K58,,D
2001,07/13/2001,K1,501.25,
2001,07/13/2001,K2,500.96,
2001,07/13/2001,K5,500.26,
2001,07/13/2001,K6,500.57,
2001,07/13/2001,K7,500.75,
2001,07/13/2001,K8,500.76,
2001,07/13/2001,K9,499.96,
2001,07/13/2001,K10,500.15,
2001,07/13/2001,K13,500.68,
2001,07/13/2001,K14,501.23,
2001,07/13/2001,K17,-8.7,N
2001,07/13/2001,K18,-8.79,N
2001,07/13/2001,K22,-5.98,N
2001,07/13/2001,K25,-6.13,N
2001,07/13/2001,K30,500.67,
2001,07/13/2001,K31,501.25,
2001,07/13/2001,K32,501.23,
2001,07/13/2001,K33,501.24,
2001,07/13/2001,K34,501.24,
2001,07/13/2001,K49,-5.61,N
2001,07/13/2001,K56,-1.64,N
2001,07/13/2001,K57,-6.04,N
2001,07/13/2001,K58,497.05,
2001,07/13/2001,K59,-1.51,N
2001,07/13/2001,K61,-2.08,N
2001,07/13/2001,K101,,D
2001,07/13/2001,K110,501.2,
2001,07/13/2001,K111,501.28,
2001,07/13/2001,D4,-1.7,N
2001,07/13/2001,LR21,-7.24,N
2001,07/13/2001,WD2,495.8,
2001,07/13/2001,WD3,497.47,
2001,07/13/2001,WD4,495.04,
2001,08/15/2001,K1,501.27,
2001,08/15/2001,K2,501,
2001,08/15/2001,K6,500.65,
2001,08/15/2001,K9,499.9,
2001,08/15/2001,K33,501.18,
2001,08/15/2001,K34,501.19,
2001,10/01/2001,K1,501.25,
2001,10/01/2001,K2,500.92,
2001,10/01/2001,K5,500.21,
2001,10/23/2001,WD1,493.39,
2001,10/23/2001,WD2,495.68,
1985,07/26/1985,K129,501.76,
1985,10/05/1985,K129,502.09,
1994,11/29/1994,K6,500.97,
1994,11/29/1994,K7,501.28,
1994,11/29/1994,K8,501.28,
1994,11/29/1994,K13,501.12,
1994,11/29/1994,K14,501.6,
1994,11/29/1994,K30,501.02,
1994,11/29/1994,K31,501.6,
1994,11/29/1994,K32,501.62,
1994,11/29/1994,K33,501.64,
1994,11/29/1994,K34,501.64,
1994,11/29/1994,K75,501.44,
1994,11/29/1994,K101,,D
1994,11/29/1994,K110,501.63,
1994,11/29/1994,K111,501.64,
1994,11/29/1994,D3,-2.68,N
1994,11/29/1994,D4,-1.91,N
1995,05/29/1995,K1,501.77,
1995,05/29/1995,K2,501.32,
1995,05/29/1995,K5,500.66,
1995,05/29/1995,K6,501.09,
1995,05/29/1995,K7,501.43,
1995,05/29/1995,K8,501.41,
1995,05/29/1995,K9,500.44,
1995,05/29/1995,K10,500.6,
1995,05/29/1995,K13,501.28,
1995,05/29/1995,K14,501.76,
1995,05/29/1995,K30,501.18,
1995,05/29/1995,K31,501.75,
1995,05/29/1995,K32,501.77,
1995,05/29/1995,K33,501.77,
1995,05/29/1995,K34,501.79,
1995,05/29/1995,K75,501.6,
1995,05/29/1995,K101,,D
1995,05/29/1995,K110,501.78,
1995,05/29/1995,K111,501.8,
1995,05/29/1995,D3,-2.52,N
1995,05/29/1995,D4,-1.75,N
1995,07/01/1995,K1,501.65,
1995,07/01/1995,K2,501.24,
1995,07/01/1995,K5,500.64,
1995,07/01/1995,K6,501,
1995,07/01/1995,K7,501.45,
1995,07/01/1995,K8,501.45,
1995,07/01/1995,K9,500.36,
1995,07/01/1995,K13,501.25,
1995,07/01/1995,K14,501.63,
1995,07/01/1995,K31,501.65,
1995,07/01/1995,K32,501.64,
1995,07/01/1995,K34,501.68,
1995,07/01/1995,K75,501.47,
1995,07/01/1995,K110,501.73,
1995,07/01/1995,K111,501.7,
1995,07/01/1995,D4,-1.37,N
1995,08/25/1995,K1,501.65,
1995,08/25/1995,K2,501.23,
1995,08/25/1995,K6,501.07,
1995,08/25/1995,K7,501.34,
1995,08/25/1995,K9,500.27,
1995,08/25/1995,K10,500.44,
1995,08/25/1995,K14,501.64,
1995,08/25/1995,K30,500.95,
1995,08/25/1995,K32,501.63,
1995,08/25/1995,K33,501.65,
1995,08/25/1995,K75,501.48,
1995,08/25/1995,K101,,D
1995,08/25/1995,K110,501.66,
1995,08/25/1995,D3,-2.69,N
1995,08/25/1995,D4,,D
1994,05/11/1994,K7,501.11,
1994,05/11/1994,K8,501.11,
1994,05/11/1994,K9,500.28,
1994,05/11/1994,K10,500.47,
1994,05/11/1994,K13,501.04,
1994,05/11/1994,K14,501.56,
1994,05/11/1994,K30,501.11,
1994,05/11/1994,K31,501.59,
1994,05/11/1994,K32,501.59,
1994,05/11/1994,K33,501.67,
1994,05/11/1994,K34,501.67,
1994,05/11/1994,K75,501.45,
1994,05/11/1994,K101,,D
1994,05/11/1994,K110,501.69,
1994,05/11/1994,K111,501.69,
1994,05/11/1994,D3,-2.54,N
1994,05/11/1994,D4,,D
1994,07/29/1994,K1,501.58,
1994,07/29/1994,K2,501.16,
1994,07/29/1994,K5,500.52,
1994,07/29/1994,K6,500.93,
1994,07/29/1994,K7,501.16,
1994,07/29/1994,K8,501.16,
1994,07/29/1994,K9,500.25,
1994,07/29/1994,K10,500.41,
1994,07/29/1994,K13,501.04,
1994,07/29/1994,K14,501.57,
1994,07/29/1994,K30,500.94,
1994,07/29/1994,K33,501.58,
1994,07/29/1994,K34,501.58,
1994,07/29/1994,K75,501.42,
1994,07/29/1994,K101,,D
1994,07/29/1994,K110,501.58,
1994,07/29/1994,K111,501.6,
1994,07/29/1994,D3,-2.72,N
1994,07/29/1994,D4,,D
1994,09/07/1994,K1,501.58,
1994,09/07/1994,K2,501.17,
1994,09/07/1994,K5,500.53,
1994,09/07/1994,K6,500.99,
1994,09/07/1994,K7,501.16,
1994,09/07/1994,K8,501.17,
1994,09/07/1994,K10,500.43,
1994,09/07/1994,K13,501.04,
1994,09/07/1994,K30,500.95,
1994,09/07/1994,K31,501.45,
1994,09/07/1994,K33,501.58,
1994,09/07/1994,K34,501.59,
1994,09/07/1994,K101,,D
1994,09/07/1994,K110,501.58,
1994,09/07/1994,K111,501.61,
1994,09/07/1994,D4,,D
1994,10/14/1994,K1,501.6,
1994,10/14/1994,K5,500.53,
1994,10/14/1994,K6,500.98,
1994,10/14/1994,K8,501.24,
1994,10/14/1994,K9,500.28,
1994,10/14/1994,K13,501.11,
1994,10/14/1994,K14,501.6,
1994,10/14/1994,K31,501.6,
1994,10/14/1994,K32,501.6,
1994,10/14/1994,K33,501.64,
1994,10/14/1994,K75,501.45,
1994,10/14/1994,K101,,D
1994,10/14/1994,K111,501.65,
1994,10/14/1994,D3,-2.7,N
1994,10/14/1994,D4,,D
1994,11/29/1994,K2,501.15,
1994,05/11/1994,K6,501.16,
1994,01/06/1994,K10,500.25,
1994,01/06/1994,K13,500.88,
1994,01/06/1994,K14,501.48,
1994,01/06/1994,K30,500.76,
1994,01/06/1994,K31,501.48,
1994,01/06/1994,K32,501.45,
1994,01/06/1994,K33,501.44,
1994,01/06/1994,K34,501.45,
1994,01/06/1994,K75,501.34,
1994,01/06/1994,K101,,D
1994,01/06/1994,K110,501.42,
1994,01/06/1994,K111,501.47,
1994,01/06/1994,D3,-2.73,N
1994,01/06/1994,D4,,D
1994,02/17/1994,K1,501.48,
1994,02/17/1994,K2,501.09,
